Date,Recip_County,Recip_State,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Metro_status
2022-03-03,Chisago County,MN,61.3,56.9,Metro
2022-03-03,Erie County,OH,62.2,58.7,Non-metro
2022-03-03,Massac County,IL,45.9,40.4,Non-metro
2022-03-03,Montcalm County,MI,0,42.1,Metro
2022-03-03,Chippewa County,MI,74.2,69.3,Non-metro
2022-03-03,Madison County,MO,45.4,39,Non-metro
2022-03-03,Marshall County,SD,59.5,51.6,Non-metro
2022-03-03,Fairfield County,OH,60.5,57,Metro
2022-03-03,Livingston County,MI,61,59.7,Metro
2022-03-03,Perry County,IN,61.8,56.1,Non-metro
2022-03-03,Martin County,MN,58.2,55,Non-metro
2022-03-03,Polk County,NE,0,41.1,Non-metro
2022-03-03,Barry County,MI,50,48.7,Metro
2022-03-03,Hillsdale County,MI,40.1,38.2,Non-metro
2022-03-03,Pembina County,ND,64.3,55.3,Non-metro
2022-03-03,Brown County,WI,69,64.3,Metro
2022-03-03,Rice County,KS,49.1,43.2,Non-metro
2022-03-03,Ford County,KS,52.2,44,Non-metro
2022-03-03,Wells County,ND,48.6,43.3,Non-metro
2022-03-03,Oliver County,ND,28.4,25.3,Metro
2022-03-03,Stephenson County,IL,66,60.2,Non-metro
2022-03-03,Otoe County,NE,56.7,55.5,Non-metro
2022-03-03,Butler County,NE,51.4,50.9,Non-metro
2022-03-03,Oglala Lakota County,SD,88.3,75.5,Non-metro
2022-03-03,Darke County,OH,41.8,39,Non-metro
2022-03-03,Carroll County,OH,45.8,43.6,Metro
2022-03-03,Louisa County,IA,56.5,52.4,Non-metro
2022-03-03,Fayette County,IN,43.5,39.2,Non-metro
2022-03-03,McDonough County,IL,53.6,47.1,Non-metro
2022-03-03,Lawrence County,MO,43.1,37.5,Non-metro
2022-03-03,Stark County,IL,56,52.4,Metro
2022-03-03,Logan County,IL,57.5,53.4,Non-metro
2022-03-03,Hennepin County,MN,79.8,73.3,Metro
2022-03-03,Muscatine County,IA,65.9,60.2,Non-metro
2022-03-03,Jerauld County,SD,59.2,51.3,Non-metro
2022-03-03,Schoolcraft County,MI,56.1,55.3,Non-metro
2022-03-03,Chickasaw County,IA,57.9,54.4,Non-metro
2022-03-03,Summit County,OH,66.8,62.7,Metro
2022-03-03,Oneida County,WI,69.5,64.6,Non-metro
2022-03-03,Brule County,SD,77.6,54.5,Non-metro
2022-03-03,Benson County,ND,57.3,51.6,Non-metro
2022-03-03,Grand Traverse County,MI,69.9,67,Non-metro
2022-03-03,Worth County,MO,47.2,40.4,Non-metro
2022-03-03,Rock County,NE,0,36.8,Non-metro
2022-03-03,Howard County,NE,0,41.8,Metro
2022-03-03,Harrison County,IA,58.5,51.6,Metro
2022-03-03,Marion County,OH,50.7,47.5,Non-metro
2022-03-03,Ross County,OH,54,50,Non-metro
2022-03-03,DeKalb County,IN,46,42,Non-metro
2022-03-03,Mitchell County,IA,51.1,48.5,Non-metro
2022-03-03,Pierce County,WI,49.2,43.7,Metro
2022-03-03,Woodford County,IL,57.4,54.2,Metro
2022-03-03,Jackson County,IN,58.5,52.5,Non-metro
2022-03-03,Scott County,MO,49.2,43,Non-metro
2022-03-03,Hamilton County,IL,42.2,38.4,Non-metro
2022-03-03,Ward County,ND,57.4,48.6,Non-metro
2022-03-03,Keweenaw County,MI,62.1,57.9,Non-metro
2022-03-03,Steuben County,IN,51.7,46.9,Non-metro
2022-03-03,Lawrence County,SD,70.9,56.5,Non-metro
2022-03-03,Howell County,MO,38.4,32.8,Non-metro
2022-03-03,Appanoose County,IA,51,46.9,Non-metro
2022-03-03,Ringgold County,IA,55.5,51.9,Non-metro
2022-03-03,Anoka County,MN,62.5,58.7,Metro
2022-03-03,Coshocton County,OH,40.7,38.4,Non-metro
2022-03-03,Waukesha County,WI,75.6,69.4,Metro
2022-03-03,Worth County,IA,55,51.6,Non-metro
2022-03-03,Ramsey County,MN,77,70.8,Metro
2022-03-03,LaMoure County,ND,54.3,47.9,Non-metro
2022-03-03,Johnson County,KS,93.8,74.2,Metro
2022-03-03,Renville County,MN,57.6,54.4,Non-metro
2022-03-03,Buffalo County,SD,66.6,60.4,Non-metro
2022-03-03,Marshall County,KS,69.7,63.8,Non-metro
2022-03-03,Sherman County,KS,48.1,43.8,Non-metro
2022-03-03,Scott County,MN,73.6,69,Metro
2022-03-03,Cass County,MN,62.7,56.4,Non-metro
2022-03-03,Clay County,SD,81.5,67.3,Non-metro
2022-03-03,Clayton County,IA,51.4,47.5,Non-metro
2022-03-03,Henry County,MO,52.1,45.4,Non-metro
2022-03-03,Green Lake County,WI,59.3,55.4,Non-metro
2022-03-03,Davis County,IA,38.7,36.3,Non-metro
2022-03-03,Macon County,MO,44.3,39.7,Non-metro
2022-03-03,Oceana County,MI,53.9,53.8,Non-metro
2022-03-03,Beltrami County,MN,74.2,66.4,Non-metro
2022-03-03,Burke County,ND,44.1,38.8,Non-metro
2022-03-03,Unknown County,ND,0,0,NA
2022-03-03,Winnebago County,WI,65.7,60.6,Metro
2022-03-03,Marshall County,MN,54.2,49.7,Non-metro
2022-03-03,Union County,IL,61.5,55.8,Non-metro
2022-03-03,McDonald County,MO,41.9,32.6,Metro
2022-03-03,Richland County,OH,45.9,43.5,Metro
2022-03-03,Carroll County,IN,39.8,35.2,Metro
2022-03-03,Otter Tail County,MN,55,50.3,Non-metro
2022-03-03,Warren County,OH,67.3,63.5,Metro
2022-03-03,Lincoln County,NE,0,32.8,Non-metro
2022-03-03,Lyman County,SD,84.8,64.1,Non-metro
2022-03-03,Boone County,IA,68.7,64.1,Non-metro
2022-03-03,Gasconade County,MO,55.6,50.4,Non-metro
2022-03-03,Dunn County,ND,30.1,24.3,Non-metro
2022-03-03,McPherson County,NE,0,14.4,Non-metro
2022-03-03,Washington County,IN,44.3,39.7,Metro
2022-03-03,Dawes County,NE,0,38.2,Non-metro
2022-03-03,DuPage County,IL,83.2,76.2,Metro
2022-03-03,Tipton County,IN,48.9,44.7,Non-metro
2022-03-03,Pine County,MN,52.6,48.5,Non-metro
2022-03-03,Livingston County,IL,54.5,50.3,Non-metro
2022-03-03,McHenry County,ND,46.2,41.6,Non-metro
2022-03-03,Elk County,KS,37.7,33.5,Non-metro
2022-03-03,St. Croix County,WI,57.2,49.7,Metro
2022-03-03,Butler County,KS,55.8,48,Metro
2022-03-03,Saline County,NE,0,51.9,Non-metro
2022-03-03,Langlade County,WI,56.4,53.5,Non-metro
2022-03-03,Licking County,OH,56.9,54.2,Metro
2022-03-03,Wayne County,IL,42.4,39.1,Non-metro
2022-03-03,Gallia County,OH,51,46.2,Non-metro
2022-03-03,Grant County,WI,59.3,54.5,Non-metro
2022-03-03,Wayne County,OH,47.6,45.2,Non-metro
2022-03-03,Russell County,KS,47.6,42.7,Non-metro
2022-03-03,Jackson County,IL,57.4,51.6,Metro
2022-03-03,Cedar County,MO,35.7,31.7,Non-metro
2022-03-03,Meeker County,MN,50.5,47.8,Non-metro
2022-03-03,Sioux County,NE,0,24.7,Non-metro
2022-03-03,Decatur County,IN,52.2,47.7,Non-metro
2022-03-03,Monroe County,OH,52,45.9,Non-metro
2022-03-03,Codington County,SD,65.4,54.1,Non-metro
2022-03-03,Madison County,NE,0,45.3,Non-metro
2022-03-03,Seward County,KS,62.5,45.2,Non-metro
2022-03-03,Columbia County,WI,70.9,66.6,Metro
2022-03-03,Haskell County,KS,43.9,38.5,Non-metro
2022-03-03,Lake County,IL,88.2,76.8,Metro
2022-03-03,Rush County,IN,50.5,46.5,Non-metro
2022-03-03,Jo Daviess County,IL,88.5,76.8,Non-metro
2022-03-03,Delaware County,IN,52.7,47.9,Metro
2022-03-03,Cass County,MI,49.1,43,Metro
2022-03-03,Geary County,KS,95,88.3,Non-metro
2022-03-03,Shelby County,IA,63,58.6,Non-metro
2022-03-03,Montgomery County,IA,62.2,55.8,Non-metro
2022-03-03,Will County,IL,74.1,66.9,Metro
2022-03-03,Putnam County,IN,46.4,42.2,Metro
2022-03-03,Hardin County,OH,40.8,38.1,Non-metro
2022-03-03,Hitchcock County,NE,0,33.6,Non-metro
2022-03-03,Linn County,MO,53.5,45.5,Non-metro
2022-03-03,Fountain County,IN,51.4,46.3,Non-metro
2022-03-03,Clermont County,OH,60,56.3,Metro
2022-03-03,Arenac County,MI,53.2,51,Non-metro
2022-03-03,Rock County,MN,61.2,53.6,Non-metro
2022-03-03,Clark County,IL,56.2,48.3,Non-metro
2022-03-03,Beadle County,SD,62.9,48.5,Non-metro
2022-03-03,Jefferson County,IL,51.9,46.4,Non-metro
2022-03-03,Dodge County,MN,62.6,60.1,Metro
2022-03-03,Kalamazoo County,MI,62,60.8,Metro
2022-03-03,Montgomery County,KS,52.5,45.3,Non-metro
2022-03-03,Riley County,KS,44.2,38.8,Metro
2022-03-03,Kankakee County,IL,56.3,51.5,Metro
2022-03-03,Sac County,IA,55.7,52.3,Non-metro
2022-03-03,Charles Mix County,SD,70.3,53.5,Non-metro
2022-03-03,Ohio County,IN,81.9,74.7,Metro
2022-03-03,Washington County,NE,58.4,55.8,Metro
2022-03-03,Carroll County,MO,54.1,48.7,Non-metro
2022-03-03,Adams County,NE,0,41.7,Non-metro
2022-03-03,Redwood County,MN,56.5,53.8,Non-metro
2022-03-03,Putnam County,MO,38.9,33,Non-metro
2022-03-03,Linn County,IA,71.6,66.1,Metro
2022-03-03,Eau Claire County,WI,64.5,61.4,Metro
2022-03-03,Polk County,IA,73.7,66.9,Metro
2022-03-03,Greenwood County,KS,53.5,49,Non-metro
2022-03-03,Marion County,IA,56.8,52.6,Non-metro
2022-03-03,Unknown County,KS,0,0,NA
2022-03-03,Schuyler County,MO,29.8,25.8,Non-metro
2022-03-03,Lucas County,OH,61.9,57.4,Metro
2022-03-03,Huntington County,IN,54.7,49.8,Non-metro
2022-03-03,Union County,IA,54.9,50.9,Non-metro
2022-03-03,Macomb County,MI,58,56.4,Metro
2022-03-03,Lake of the Woods County,MN,58.5,54.9,Non-metro
2022-03-03,Henry County,IN,56.3,51.6,Non-metro
2022-03-03,Polk County,WI,55.8,50.4,Non-metro
2022-03-03,Hamilton County,KS,47.2,40.7,Non-metro
2022-03-03,Montgomery County,IL,56.3,50.9,Non-metro
2022-03-03,Dane County,WI,89.1,82.1,Metro
2022-03-03,Sullivan County,IN,53.9,49.1,Metro
2022-03-03,Madison County,IL,68.6,61.3,Metro
2022-03-03,McLeod County,MN,61.6,57.5,Non-metro
2022-03-03,Cerro Gordo County,IA,67.8,62.6,Non-metro
2022-03-03,Sedgwick County,KS,65.6,52.8,Metro
2022-03-03,Texas County,MO,37.1,32.4,Non-metro
2022-03-03,Shelby County,MO,51.2,46.4,Non-metro
2022-03-03,Shelby County,IL,44.3,41.6,Non-metro
2022-03-03,Becker County,MN,58.9,53.7,Non-metro
2022-03-03,Marshall County,IL,61.3,56.5,Metro
2022-03-03,Floyd County,IN,63.1,56.1,Metro
2022-03-03,Hamilton County,NE,0,45.7,Metro
2022-03-03,Randolph County,IL,56.9,52,Non-metro
2022-03-03,Crawford County,MI,52.3,50.8,Non-metro
2022-03-03,Pepin County,WI,52.6,49.3,Non-metro
2022-03-03,Fayette County,IA,57.6,54.1,Non-metro
2022-03-03,Stark County,ND,43.2,36,Non-metro
2022-03-03,Kosciusko County,IN,44.8,40.2,Non-metro
2022-03-03,Lyon County,KS,63.5,56.6,Non-metro
2022-03-03,Thayer County,NE,0,47.5,Non-metro
2022-03-03,Mason County,MI,61,60.1,Non-metro
2022-03-03,Midland County,MI,60.7,58.6,Metro
2022-03-03,Nobles County,MN,65.7,60.6,Non-metro
2022-03-03,Burnett County,WI,64.3,56.6,Non-metro
2022-03-03,Ashland County,WI,79.8,70.5,Non-metro
2022-03-03,Foster County,ND,59.7,54.2,Non-metro
2022-03-03,Macoupin County,IL,59,54.1,Metro
2022-03-03,Vigo County,IN,54.4,49.2,Metro
2022-03-03,Campbell County,SD,55.4,46.4,Non-metro
2022-03-03,Mercer County,IL,66.7,59.2,Metro
2022-03-03,Black Hawk County,IA,64.6,59.5,Metro
2022-03-03,Aitkin County,MN,62.9,58.4,Non-metro
2022-03-03,Red Willow County,NE,0,36.7,Non-metro
2022-03-03,Lac qui Parle County,MN,61,58.3,Non-metro
2022-03-03,McIntosh County,ND,50.6,43.1,Non-metro
2022-03-03,Menominee County,WI,83.2,79.2,Non-metro
2022-03-03,Delaware County,OH,77.9,74.6,Metro
2022-03-03,Ellsworth County,KS,59.3,56,Non-metro
2022-03-03,Plymouth County,IA,56,52.1,Metro
2022-03-03,Osage County,KS,56.4,50.6,Metro
2022-03-03,Morgan County,MO,41.9,36.4,Non-metro
2022-03-03,DeKalb County,MO,31.2,27.8,Metro
2022-03-03,Washington County,OH,60.4,54.9,Non-metro
2022-03-03,Wexford County,MI,51.7,51,Non-metro
2022-03-03,Linn County,KS,39.2,34.9,Metro
2022-03-03,Turner County,SD,62.2,52.8,Metro
2022-03-03,Porter County,IN,62.2,56.3,Metro
2022-03-03,Spencer County,IN,48.8,43.9,Non-metro
2022-03-03,Spink County,SD,57.8,51.7,Non-metro
2022-03-03,Boone County,IN,76.9,70.1,Metro
2022-03-03,Cuyahoga County,OH,69,64.1,Metro
2022-03-03,Alcona County,MI,59.5,57.9,Non-metro
2022-03-03,LaSalle County,IL,63.2,57.4,Non-metro
2022-03-03,Davison County,SD,78.6,60.5,Non-metro
2022-03-03,Lucas County,IA,48,44.9,Non-metro
2022-03-03,Carver County,MN,71.4,66.8,Metro
2022-03-03,Ashland County,OH,45.8,42.9,Non-metro
2022-03-03,Perry County,MO,43.8,39.2,Non-metro
2022-03-03,Dawson County,NE,48.2,48.2,Non-metro
2022-03-03,Menominee County,MI,68.1,56.4,Non-metro
2022-03-03,Emmet County,IA,56.3,51.8,Non-metro
2022-03-03,Kossuth County,IA,55.4,51.5,Non-metro
2022-03-03,Clay County,MO,62.1,53.4,Metro
2022-03-03,Wichita County,KS,53.9,51.1,Non-metro
2022-03-03,Alexander County,IL,39,32.3,Metro
2022-03-03,Switzerland County,IN,33.8,30.6,Non-metro
2022-03-03,Macon County,IL,57.4,52.9,Metro
2022-03-03,Oconto County,WI,55.9,52.8,Metro
2022-03-03,Ozaukee County,WI,77.4,71.2,Metro
2022-03-03,Jasper County,IN,52.4,46.8,Metro
2022-03-03,Grant County,KS,52.3,46.9,Non-metro
2022-03-03,LaGrange County,IN,24.7,22.3,Non-metro
2022-03-03,Ingham County,MI,59.3,56.6,Metro
2022-03-03,Richland County,IL,50.5,47.4,Non-metro
2022-03-03,Winona County,MN,70.4,64.3,Non-metro
2022-03-03,Woodson County,KS,47.1,41.7,Non-metro
2022-03-03,Pratt County,KS,55.4,48.4,Non-metro
2022-03-03,Nicollet County,MN,65.7,62.2,Metro
2022-03-03,Rock County,WI,75.1,68.4,Metro
2022-03-03,Pierce County,ND,49.9,45,Non-metro
2022-03-03,Wabash County,IN,45.2,40.7,Non-metro
2022-03-03,Wheeler County,NE,0,31.2,Non-metro
2022-03-03,Iron County,MI,58.8,55.4,Non-metro
2022-03-03,Cass County,MO,60.8,51.1,Metro
2022-03-03,Stoddard County,MO,45.1,39.3,Non-metro
2022-03-03,Muskegon County,MI,54.6,54.4,Metro
2022-03-03,Thomas County,KS,46.1,41,Non-metro
2022-03-03,Washington County,KS,58.3,53.6,Non-metro
2022-03-03,Oscoda County,MI,44.9,41.7,Non-metro
2022-03-03,Richland County,ND,58.7,50.8,Non-metro
2022-03-03,Perry County,IL,55.4,50,Non-metro
2022-03-03,Greene County,MO,56,48.7,Metro
2022-03-03,Hughes County,SD,86.4,70.8,Non-metro
2022-03-03,Polk County,MN,65.2,57.6,Metro
2022-03-03,Warren County,IL,53.4,49.1,Non-metro
2022-03-03,Cass County,ND,69.1,59.7,Metro
2022-03-03,Knox County,IL,63.7,58.2,Non-metro
2022-03-03,Pike County,OH,47.7,43.7,Non-metro
2022-03-03,Clark County,OH,56,52.4,Metro
2022-03-03,Washington County,IA,61,56.2,Metro
2022-03-03,Pulaski County,IN,49.4,45,Non-metro
2022-03-03,Scott County,IN,48.1,43.5,Metro
2022-03-03,Nodaway County,MO,54.3,48.6,Non-metro
2022-03-03,Billings County,ND,25.9,20.9,Non-metro
2022-03-03,Crawford County,KS,52.8,46.6,Non-metro
2022-03-03,Whiteside County,IL,63.3,56.9,Non-metro
2022-03-03,Guernsey County,OH,47,44,Non-metro
2022-03-03,Hancock County,IA,52.5,49.2,Non-metro
2022-03-03,Smith County,KS,48,44.4,Non-metro
2022-03-03,Ontonagon County,MI,73.7,68.5,Non-metro
2022-03-03,Knox County,NE,49.5,48.7,Non-metro
2022-03-03,Cole County,MO,59.8,52.1,Metro
2022-03-03,Brown County,IL,58.9,52.1,Non-metro
2022-03-03,La Crosse County,WI,73.4,68.3,Metro
2022-03-03,Lyon County,IA,46.4,40.9,Non-metro
2022-03-03,Luce County,MI,47.2,44.3,Non-metro
2022-03-03,Gregory County,SD,58.3,49.8,Non-metro
2022-03-03,Nance County,NE,0,28.6,Non-metro
2022-03-03,Dickinson County,IA,64.1,57.7,Non-metro
2022-03-03,Hamlin County,SD,56,46,Non-metro
2022-03-03,Christian County,MO,51.8,45.3,Metro
2022-03-03,Williams County,OH,48,44.4,Non-metro
2022-03-03,Decatur County,IA,44.9,40.3,Non-metro
2022-03-03,Reno County,KS,54.8,49,Non-metro
2022-03-03,Manitowoc County,WI,64.5,60.1,Non-metro
2022-03-03,Koochiching County,MN,61.3,58.3,Non-metro
2022-03-03,Cowley County,KS,55,47.6,Non-metro
2022-03-03,Montgomery County,MO,54.6,48.2,Non-metro
2022-03-03,Jackson County,MO,69.4,56.3,Metro
2022-03-03,Story County,IA,68,62.6,Metro
2022-03-03,Pocahontas County,IA,55.7,51.7,Non-metro
2022-03-03,Champaign County,OH,48.6,45.3,Non-metro
2022-03-03,Starke County,IN,40.8,36.7,Non-metro
2022-03-03,Washington County,MN,75.1,69.8,Metro
2022-03-03,McLean County,ND,55,45.9,Non-metro
2022-03-03,Leelanau County,MI,87.7,81.6,Non-metro
2022-03-03,DeKalb County,IL,61,55.9,Metro
2022-03-03,Gallatin County,IL,61,54.4,Non-metro
2022-03-03,Tazewell County,IL,62.6,58.6,Metro
2022-03-03,Emmet County,MI,74.9,71.9,Non-metro
2022-03-03,Unknown County,MO,0,0,NA
2022-03-03,Crawford County,IA,57.7,53.4,Non-metro
2022-03-03,Scott County,IL,44.2,41.6,Non-metro
2022-03-03,Atchison County,KS,53.4,45.9,Non-metro
2022-03-03,Lawrence County,IN,53.9,48.9,Non-metro
2022-03-03,Sangamon County,IL,70.3,64.3,Metro
2022-03-03,Noble County,OH,45.4,42.7,Non-metro
2022-03-03,Hickory County,MO,43.5,37.8,Non-metro
2022-03-03,Walworth County,WI,59.3,53.4,Non-metro
2022-03-03,Clark County,IN,68.8,59.6,Metro
2022-03-03,Geauga County,OH,64,60.8,Metro
2022-03-03,Brookings County,SD,60.9,51.4,Non-metro
2022-03-03,Charlevoix County,MI,66.3,63.7,Non-metro
2022-03-03,Perry County,OH,42.1,40.5,Metro
2022-03-03,Cuming County,NE,0,52.6,Non-metro
2022-03-03,Haakon County,SD,48,41.5,Non-metro
2022-03-03,Warren County,IN,50.1,45.3,Non-metro
2022-03-03,Kandiyohi County,MN,57.7,53.5,Non-metro
2022-03-03,Carlton County,MN,68.5,64,Metro
2022-03-03,Adams County,IA,59.6,56.1,Non-metro
2022-03-03,Vanderburgh County,IN,62.5,56.8,Metro
2022-03-03,St. Louis city,MO,71.5,57.5,Metro
2022-03-03,Mille Lacs County,MN,62.2,57.2,Metro
2022-03-03,Lincoln County,MN,55.5,52.8,Non-metro
2022-03-03,Cavalier County,ND,65.7,59.7,Non-metro
2022-03-03,Freeborn County,MN,60.5,57,Non-metro
2022-03-03,Gage County,NE,0,44.4,Non-metro
2022-03-03,Deuel County,SD,52.6,46,Non-metro
2022-03-03,Benzie County,MI,66.1,62.6,Non-metro
2022-03-03,Cherokee County,KS,53.8,45.2,Non-metro
2022-03-03,Unknown County,MN,0,0,NA
2022-03-03,Grant County,MN,57.7,54.6,Non-metro
2022-03-03,Scotland County,MO,30.2,26,Non-metro
2022-03-03,Edmunds County,SD,54.2,45.4,Non-metro
2022-03-03,Roseau County,MN,55.3,51,Non-metro
2022-03-03,Isabella County,MI,46,44.3,Non-metro
2022-03-03,Marion County,IN,62.9,55.1,Metro
2022-03-03,Jasper County,IL,45.3,41.4,Non-metro
2022-03-03,Bremer County,IA,63.3,59.3,Metro
2022-03-03,Minnehaha County,SD,83.7,65.5,Metro
2022-03-03,Gratiot County,MI,46.4,45.8,Non-metro
2022-03-03,Door County,WI,84,77.6,Non-metro
2022-03-03,Bowman County,ND,46.2,38.3,Non-metro
2022-03-03,Trempealeau County,WI,69.9,65.5,Non-metro
2022-03-03,Franklin County,IL,48.9,44.4,Non-metro
2022-03-03,Cape Girardeau County,MO,55.5,48.2,Metro
2022-03-03,Ness County,KS,58.4,51.7,Non-metro
2022-03-03,Clay County,KS,66.7,59.7,Non-metro
2022-03-03,Cloud County,KS,53.4,47.3,Non-metro
2022-03-03,Merrick County,NE,44.7,43.1,Metro
2022-03-03,Sully County,SD,54.2,44.1,Non-metro
2022-03-03,Tripp County,SD,51,44.2,Non-metro
2022-03-03,Dakota County,MN,74.1,68.9,Metro
2022-03-03,Harding County,SD,21,18.8,Non-metro
2022-03-03,Logan County,KS,51.3,46.5,Non-metro
2022-03-03,Chautauqua County,KS,47.5,41,Non-metro
2022-03-03,Stafford County,KS,50.9,45.8,Non-metro
2022-03-03,Carroll County,IL,72,63.8,Non-metro
2022-03-03,Orange County,IN,60.8,55,Non-metro
2022-03-03,Harrison County,MO,40.3,33.6,Non-metro
2022-03-03,Manistee County,MI,61,59.5,Non-metro
2022-03-03,Wadena County,MN,53,49.4,Non-metro
2022-03-03,Houston County,MN,69,58.7,Metro
2022-03-03,Butte County,SD,47.1,39.5,Non-metro
2022-03-03,Morrill County,NE,36.6,35.2,Non-metro
2022-03-03,Cherokee County,IA,56.7,52.5,Non-metro
2022-03-03,Harlan County,NE,40.4,39.9,Non-metro
2022-03-03,Monona County,IA,56.9,53.3,Non-metro
2022-03-03,Tuscola County,MI,47.2,45.7,Non-metro
2022-03-03,Franklin County,OH,67.7,63.6,Metro
2022-03-03,Daviess County,MO,37.3,32.7,Non-metro
2022-03-03,Peoria County,IL,66.3,60.8,Metro
2022-03-03,Bennett County,SD,69.4,56.7,Non-metro
2022-03-03,Platte County,NE,0,46.4,Non-metro
2022-03-03,Frontier County,NE,0,27.2,Non-metro
2022-03-03,Emmons County,ND,40.9,33.8,Non-metro
2022-03-03,Griggs County,ND,51,46.1,Non-metro
2022-03-03,Unknown County,WI,0,0,NA
2022-03-03,Jefferson County,OH,55.1,49.8,Metro
2022-03-03,Valley County,NE,0,32.8,Non-metro
2022-03-03,Coles County,IL,49.7,45.4,Non-metro
2022-03-03,Pemiscot County,MO,39.6,30.8,Non-metro
2022-03-03,Gray County,KS,50.9,45.2,Non-metro
2022-03-03,Berrien County,MI,60.6,55.3,Metro
2022-03-03,Lincoln County,KS,47.3,43.5,Non-metro
2022-03-03,Oregon County,MO,36.4,30.8,Non-metro
2022-03-03,Mackinac County,MI,82.9,74.5,Non-metro
2022-03-03,Camden County,MO,51.8,45,Non-metro
2022-03-03,Isanti County,MN,46,42.6,Metro
2022-03-03,Hanson County,SD,55,42.5,Non-metro
2022-03-03,Cass County,NE,66.4,60.9,Metro
2022-03-03,Laclede County,MO,43.1,37.2,Non-metro
2022-03-03,Warren County,MO,46.2,41.3,Metro
2022-03-03,Swift County,MN,61,57.3,Non-metro
2022-03-03,Gladwin County,MI,49.4,47.6,Non-metro
2022-03-03,Hocking County,OH,50,47.7,Metro
2022-03-03,Unknown County,OH,0,0,NA
2022-03-03,Deuel County,NE,0,34.4,Non-metro
2022-03-03,Marathon County,WI,64.7,59.6,Metro
2022-03-03,Antrim County,MI,61.1,57.7,Non-metro
2022-03-03,Rush County,KS,55.8,50.1,Non-metro
2022-03-03,Brown County,IN,56.7,50.3,Metro
2022-03-03,Vinton County,OH,41.3,39.3,Non-metro
2022-03-03,Christian County,IL,53.6,48.4,Non-metro
2022-03-03,Dixon County,NE,0,43.4,Metro
2022-03-03,Stutsman County,ND,61.6,52.8,Non-metro
2022-03-03,Saline County,MO,52.3,46.1,Non-metro
2022-03-03,Murray County,MN,57.9,54.2,Non-metro
2022-03-03,Antelope County,NE,0,36.9,Non-metro
2022-03-03,Grundy County,IA,65.3,61.6,Metro
2022-03-03,McKenzie County,ND,28.1,21.8,Non-metro
2022-03-03,Crawford County,IN,41.2,36.9,Non-metro
2022-03-03,Adams County,OH,38.7,34.5,Non-metro
2022-03-03,Faulk County,SD,61.8,54.5,Non-metro
2022-03-03,Reynolds County,MO,31.2,26.7,Non-metro
2022-03-03,Jackson County,SD,57.9,47.8,Non-metro
2022-03-03,Cheyenne County,NE,44.9,42.6,Non-metro
2022-03-03,Steele County,MN,63.8,60.4,Non-metro
2022-03-03,Callaway County,MO,53.8,46.8,Metro
2022-03-03,Scotts Bluff County,NE,0,41.1,Non-metro
2022-03-03,Unknown County,IA,0,0,NA
2022-03-03,Dodge County,NE,0,53.4,Non-metro
2022-03-03,Morgan County,OH,44.6,42,Non-metro
2022-03-03,Union County,IN,55.1,49.1,Metro
2022-03-03,Ozark County,MO,38.4,30.9,Non-metro
2022-03-03,Logan County,NE,0,21.7,Non-metro
2022-03-03,Miner County,SD,63.9,54.2,Non-metro
2022-03-03,Hodgeman County,KS,49.3,44.3,Non-metro
2022-03-03,Hayes County,NE,0,25.5,Non-metro
2022-03-03,Monroe County,WI,58.9,53.6,Non-metro
2022-03-03,Butler County,MO,40.4,34.1,Non-metro
2022-03-03,Washington County,WI,61.5,57.2,Metro
2022-03-03,Sherman County,NE,0,39.2,Non-metro
2022-03-03,Clay County,NE,0,41.1,Non-metro
2022-03-03,White County,IN,59.2,54,Non-metro
2022-03-03,Jefferson County,MO,51.2,44.2,Metro
2022-03-03,Ste. Genevieve County,MO,49.3,44.6,Non-metro
2022-03-03,Nuckolls County,NE,49.6,49.4,Non-metro
2022-03-03,Sheridan County,NE,0,31.6,Non-metro
2022-03-03,Buchanan County,IA,56.7,53.1,Non-metro
2022-03-03,Dickey County,ND,57.7,52.5,Non-metro
2022-03-03,Day County,SD,76.7,64.1,Non-metro
2022-03-03,Monroe County,IA,48.9,45.9,Non-metro
2022-03-03,Douglas County,NE,71.3,65.5,Metro
2022-03-03,Garfield County,NE,0,29.9,Non-metro
2022-03-03,Clinton County,IN,53,47.7,Non-metro
2022-03-03,Knox County,MO,43.4,39.1,Non-metro
2022-03-03,Mahnomen County,MN,66.7,58.5,Non-metro
2022-03-03,Kenosha County,WI,66.7,59.3,Metro
2022-03-03,Unknown County,SD,0,0,NA
2022-03-03,Kearney County,NE,46.9,46.5,Non-metro
2022-03-03,Dubuque County,IA,68.4,63.8,Metro
2022-03-03,Fayette County,OH,46.4,43.1,Non-metro
2022-03-03,Wallace County,KS,38.9,37.2,Non-metro
2022-03-03,Traverse County,MN,67.9,62.7,Non-metro
2022-03-03,St. Louis County,MO,74.7,63,Metro
2022-03-03,Osage County,MO,43.4,39.4,Metro
2022-03-03,Kendall County,IL,74.1,67.5,Metro
2022-03-03,Jackson County,MN,54.9,50.6,Non-metro
2022-03-03,Guthrie County,IA,62,57.8,Metro
2022-03-03,Cedar County,IA,63.7,59.6,Non-metro
